CROPS,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE,SOIL_PH,SOIL_PH_HIGH,CROPDURATION,CROPDURATION_MAX,TEMP,MAX_TEMP,WATERREQUIRED,WATERREQUIRED_MAX,RELATIVE_HUMIDITY,RELATIVE_HUMIDITY_MAX,N,N_MAX,P,P_MAX,K,K_MAX
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,8.4,8.5,158.2,160,23.2,26,500,500,93.2,100,76.6,80,29.5,40,28.5,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,6.7,8.5,150.7,160,24.9,26,500,500,93.2,100,57.4,80,23.5,40,37.8,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,8.1,8.5,126.5,160,23.5,26,500,500,93.9,100,64.3,80,23.7,40,29,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,7,8.5,139.7,160,25.7,26,500,500,89.3,100,70.5,80,20.3,40,22.1,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,8.4,8.5,135.6,160,23.2,26,500,500,89.9,100,77,80,22.1,40,31.5,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,7.5,8.5,132.4,160,24.3,26,500,500,98.8,100,47.3,80,33.9,40,22.3,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,5.9,8.5,156.7,160,24.8,26,500,500,86.9,100,60.1,80,32.9,40,27.2,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,7.2,8.5,129.7,160,25,26,500,500,89.4,100,76.8,80,22.8,40,22.9,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,5.1,8.5,154.4,160,22.2,26,500,500,86.4,100,65.5,80,23.2,40,38.2,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,5.8,8.5,153.4,160,23.7,26,500,500,99.5,100,75.6,80,30.6,40,34.1,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,5.2,8.5,135.7,160,23.1,26,500,500,85.7,100,75.1,80,28.1,40,33.9,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,8.1,8.5,154.2,160,22.5,26,500,500,97.7,100,74.1,80,20.7,40,37.9,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,5.9,8.5,140.9,160,22.3,26,500,500,93.1,100,41.9,80,38.1,40,21,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,7,8.5,152,160,22,26,500,500,93.6,100,68.6,80,28.3,40,22.8,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,5.2,8.5,149.9,160,23.7,26,500,500,82.5,100,42.5,80,27.9,40,38.7,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,6,8.5,124.4,160,22.2,26,500,500,90.7,100,78.4,80,39.2,40,31.5,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,8.2,8.5,157.5,160,25.9,26,500,500,82.5,100,63.5,80,30.4,40,31.2,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,5.6,8.5,140.8,160,24.3,26,500,500,92.8,100,49.7,80,31.5,40,20.4,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,5.8,8.5,136.2,160,24.2,26,500,500,99.7,100,56.8,80,23.4,40,37.8,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,5.3,8.5,137.1,160,23.3,26,500,500,95.1,100,62.7,80,39.2,40,23.9,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,7,8.5,125,160,23.2,26,500,500,88.1,100,46.6,80,30.5,40,30.1,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,7.9,8.5,131.6,160,23.4,26,500,500,82.6,100,62.6,80,25.1,40,30.1,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,7.8,8.5,146,160,23.1,26,500,500,95.9,100,54.6,80,30.9,40,26.5,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,5.4,8.5,148.5,160,25.1,26,500,500,98.8,100,59.8,80,21.7,40,32,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,6.1,8.5,144.4,160,25,26,500,500,82.7,100,40.2,80,23.9,40,28.8,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,8.4,8.5,142.8,160,22.8,26,500,500,90.6,100,72.5,80,26.8,40,22.3,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,8.4,8.5,132.6,160,22.1,26,500,500,96.9,100,69,80,27,40,25.2,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,7,8.5,133.5,160,23.7,26,500,500,88.9,100,56.3,80,24.8,40,36.2,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,8.2,8.5,138.2,160,23.9,26,500,500,99.6,100,56.4,80,29.3,40,24.4,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,7.2,8.5,159,160,25,26,500,500,80.2,100,78.9,80,27.7,40,39.8,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,6,8.5,135.2,160,23.1,26,500,500,98.3,100,57,80,25.3,40,29,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,5.3,8.5,144.3,160,25.4,26,500,500,81.7,100,78.6,80,37,40,34,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,7.6,8.5,147.5,160,25.7,26,500,500,91,100,79.8,80,32.9,40,24.5,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,8.3,8.5,159.1,160,22.9,26,500,500,96.4,100,40.3,80,33.3,40,40,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,7.3,8.5,120.8,160,25.7,26,500,500,87.8,100,64.6,80,37,40,31.9,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,8.1,8.5,149.3,160,22.6,26,500,500,88.3,100,74.6,80,35.4,40,37.2,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,6.4,8.5,152.3,160,22.3,26,500,500,96.1,100,56.9,80,24.3,40,26.9,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,7.5,8.5,145.4,160,24.6,26,500,500,91.2,100,75.2,80,27.7,40,25.9,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,8.2,8.5,129.1,160,23,26,500,500,100,100,48.8,80,32.5,40,36.5,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,6.5,8.5,125.1,160,23.2,26,500,500,91.3,100,54.9,80,27.2,40,30.2,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,7.1,8.5,122.9,160,22.5,26,500,500,84.4,100,76.8,80,30.2,40,22.2,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,6.4,8.5,133.5,160,22.7,26,500,500,92.8,100,67.6,80,26.1,40,27.9,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,7.4,8.5,127.8,160,23.6,26,500,500,83.7,100,51.6,80,22.2,40,25.1,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,5.3,8.5,149.6,160,22.7,26,500,500,94,100,76.8,80,33.3,40,22.5,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,6.8,8.5,153.4,160,22.3,26,500,500,81.5,100,63.4,80,32.5,40,33.3,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,7.4,8.5,122.3,160,25.8,26,500,500,82.3,100,71.9,80,28,40,26.4,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,7.3,8.5,131.4,160,24.1,26,500,500,99.4,100,73,80,36.9,40,34.8,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,7.5,8.5,145.3,160,22.1,26,500,500,89.3,100,54.9,80,21.2,40,24.1,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,7.6,8.5,138.5,160,24.1,26,500,500,93.6,100,75.3,80,30.6,40,29.4,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,6,8.5,128.3,160,23.7,26,500,500,85.4,100,68.3,80,23.6,40,38.9,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,5.4,8.5,123.9,160,25.9,26,500,500,88.5,100,58.2,80,22.8,40,32.2,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,7.4,8.5,144.7,160,25,26,500,500,96.2,100,72.9,80,29.1,40,30.4,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,7,8.5,154.7,160,22.1,26,500,500,96.4,100,62.2,80,37.5,40,38.2,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,7.7,8.5,144.9,160,23.1,26,500,500,83,100,43.4,80,30.3,40,24.5,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,6.6,8.5,156.6,160,25.3,26,500,500,90.4,100,52,80,24.1,40,25.4,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,7.3,8.5,134.9,160,24.6,26,500,500,90.1,100,43.6,80,25,40,39.2,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,5.4,8.5,143,160,24.8,26,500,500,94.2,100,47.8,80,22.7,40,33,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,5.4,8.5,133.6,160,23.6,26,500,500,84.9,100,78.5,80,37,40,22.3,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,5.9,8.5,159.4,160,23.5,26,500,500,94.1,100,40.9,80,33.6,40,25.9,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,7.8,8.5,159.1,160,25.2,26,500,500,95.3,100,40.7,80,38.4,40,29,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,6.7,8.5,142.3,160,23.7,26,500,500,93.7,100,77.8,80,30.7,40,35.4,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,5.2,8.5,146.7,160,22.8,26,500,500,92.8,100,61,80,30.7,40,33.6,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,7.8,8.5,133.5,160,25,26,500,500,84.8,100,71.5,80,30,40,36.3,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,7.7,8.5,129.8,160,25.3,26,500,500,88.3,100,56.6,80,38,40,27.5,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,6,8.5,133.2,160,22.2,26,500,500,99.9,100,70.8,80,22.2,40,32.3,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,5.6,8.5,124.4,160,23.9,26,500,500,86.5,100,48.8,80,27.5,40,32.4,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,6,8.5,124,160,23.1,26,500,500,86.3,100,78.6,80,39.2,40,21.5,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,7.3,8.5,122.1,160,23.4,26,500,500,95.1,100,71.8,80,22.4,40,23.5,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,7.3,8.5,123.2,160,23.5,26,500,500,92,100,76.5,80,23.6,40,35.1,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,6.1,8.5,149.3,160,22.1,26,500,500,99.3,100,52.6,80,20.8,40,35,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,6.7,8.5,137.2,160,24.5,26,500,500,91.9,100,44.3,80,39.8,40,30.5,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,6.9,8.5,122.4,160,23.6,26,500,500,94.2,100,57.5,80,29.7,40,22.8,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,5.6,8.5,133.5,160,24,26,500,500,95.6,100,41.1,80,28.2,40,26.7,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,6.6,8.5,145.1,160,22.5,26,500,500,97.5,100,62,80,25.1,40,33.4,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,7.7,8.5,123.3,160,24.3,26,500,500,98.1,100,54,80,22.9,40,25.6,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,8,8.5,132.3,160,22.1,26,500,500,95.6,100,76.2,80,21.9,40,26.4,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,7.8,8.5,127.7,160,23.8,26,500,500,90.1,100,75.3,80,21.7,40,35.9,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,5.6,8.5,149.3,160,25.2,26,500,500,98.6,100,55.1,80,21.4,40,26.5,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,7.8,8.5,147.3,160,23.9,26,500,500,88.1,100,53.8,80,22.2,40,32.3,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,8.1,8.5,135.6,160,25.3,26,500,500,94.5,100,70.4,80,28.2,40,36.9,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,8.2,8.5,129.3,160,23.7,26,500,500,94.3,100,42.1,80,39.3,40,27.1,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,5.2,8.5,128.5,160,23.5,26,500,500,87.5,100,43.8,80,37.6,40,28.3,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,5.5,8.5,129.1,160,22.6,26,500,500,98.7,100,68.3,80,31.1,40,39.7,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,7.1,8.5,155.8,160,23.3,26,500,500,93.2,100,70,80,32.4,40,33.8,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,7.5,8.5,131.9,160,25.1,26,500,500,84,100,66.7,80,25.3,40,24.4,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,7.1,8.5,122.9,160,25,26,500,500,94.9,100,55.7,80,28.2,40,27.6,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,7.5,8.5,132.4,160,23.4,26,500,500,83.3,100,55.7,80,33.7,40,30.8,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,7.7,8.5,129.2,160,22.7,26,500,500,96.7,100,69.3,80,27.6,40,35,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,7.4,8.5,130,160,25.2,26,500,500,98.3,100,72.3,80,25.3,40,27,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,7.3,8.5,128.1,160,24.6,26,500,500,82.9,100,68.5,80,39.9,40,28,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,5.9,8.5,120.1,160,25,26,500,500,94.7,100,46.4,80,25.6,40,34.4,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,7.4,8.5,131.9,160,22.2,26,500,500,91.6,100,67.4,80,31.5,40,26.4,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,7.9,8.5,155.5,160,24.4,26,500,500,96.1,100,46.4,80,25.5,40,29,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,8.4,8.5,140.5,160,24,26,500,500,87.8,100,61.3,80,23.5,40,21.1,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,8,8.5,159,160,25.7,26,500,500,80.1,100,69,80,33.7,40,22.4,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,8.1,8.5,131.7,160,24,26,500,500,90.2,100,63.2,80,38.1,40,30.5,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,6.9,8.5,129.4,160,25.8,26,500,500,84.8,100,48.6,80,29.5,40,27.1,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,8.2,8.5,129.8,160,25.2,26,500,500,98.6,100,51.2,80,39.1,40,23.3,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,6.7,8.5,152,160,24.3,26,500,500,86,100,69.6,80,26.1,40,24.7,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,7.3,8.5,151.1,160,23.8,26,500,500,83,100,57.3,80,22.8,40,30.7,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,7.2,8.5,124.7,160,22.7,26,500,500,93.7,100,70.3,80,37.1,40,31.7,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,5.1,8.5,155.8,160,22.1,26,500,500,93.9,100,68.9,80,22,40,21.8,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,7,8.5,154,160,24.4,26,500,500,81.2,100,66.9,80,31,40,37.1,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,7.6,8.5,128.9,160,24,26,500,500,99.3,100,49,80,29.6,40,29.6,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,6.5,8.5,139.1,160,24,26,500,500,88.8,100,51.3,80,38.9,40,39.8,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,7.3,8.5,123.5,160,24.3,26,500,500,80.5,100,68.5,80,35.7,40,28.3,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,7.6,8.5,130,160,25.7,26,500,500,96.8,100,54.5,80,28.7,40,39.7,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,8.3,8.5,124.6,160,24,26,500,500,88.6,100,40.9,80,30.8,40,25,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,6.5,8.5,137.1,160,25.6,26,500,500,100,100,70.7,80,35.9,40,36.9,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,7.6,8.5,124.2,160,25.3,26,500,500,81.3,100,61.2,80,20.7,40,29,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,8,8.5,135.4,160,23.1,26,500,500,89.1,100,44.3,80,26.3,40,34,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,5.5,8.5,144.8,160,24.1,26,500,500,87.5,100,73,80,32.7,40,20.2,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,6,8.5,122.8,160,23.1,26,500,500,90.7,100,78.6,80,28,40,37,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,5,8.5,133.8,160,23.9,26,500,500,86.2,100,58.2,80,22.5,40,34.4,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,6.6,8.5,129.4,160,22.6,26,500,500,85.3,100,41.6,80,25.5,40,30.5,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,8.4,8.5,127.3,160,22,26,500,500,89.7,100,45.8,80,31.9,40,30,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,7.7,8.5,143.5,160,24,26,500,500,95.6,100,77.2,80,30.8,40,22.5,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,6.6,8.5,152.2,160,22.6,26,500,500,97.9,100,49.4,80,33.9,40,24.9,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,8.1,8.5,120.9,160,24.8,26,500,500,86.8,100,41,80,24.8,40,38.4,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,5.7,8.5,149.9,160,24.8,26,500,500,84.5,100,48.1,80,22,40,39.2,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,6.4,8.5,123.6,160,23.5,26,500,500,99.2,100,51,80,33.1,40,34.7,40
cotton,fibre crop,Black Soil,kharif,Jun,Sep,irrigated,7.6,8,138.5,140,29,30,1008.1,1300,75.1,90,119.1,120,52.2,60,57.9,60
cotton,fibre crop,Red soil,kharif,Jul,Oct,rainfed,7,8,137.9,140,27,30,1171.4,1300,74.2,90,116.4,120,41.8,60,49.8,60
cotton,fibre crop,Alluvial soil,kharif,Jun,Sep,irrigated,7.1,8,135,140,21.5,30,874.6,1300,83.4,90,90.7,120,55.4,60,40.3,60
cotton,fibre crop,Black Soil,kharif,Jul,Oct,rainfed,7.1,8,137,140,27.1,30,1035.7,1300,77.3,90,111.5,120,43.4,60,48.6,60
cotton,fibre crop,Red soil,kharif,Jun,Sep,irrigated,7.3,8,138,140,26.1,30,868.2,1300,70.2,90,88.3,120,51.6,60,54.5,60
cotton,fibre crop,Alluvial soil,kharif,Jul,Oct,rainfed,7.3,8,138.4,140,27.1,30,834.1,1300,77.7,90,114.6,120,55.5,60,51.6,60
cotton,fibre crop,Black Soil,kharif,Jun,Sep,irrigated,7.2,8,137.7,140,26.8,30,893.3,1300,84,90,81,120,54.5,60,53.2,60
cotton,fibre crop,Red soil,kharif,Jul,Oct,rainfed,7.4,8,138.8,140,29.6,30,756.6,1300,83.4,90,116.2,120,43.1,60,48.2,60
cotton,fibre crop,Alluvial soil,kharif,Jun,Sep,irrigated,7.3,8,136.8,140,25.5,30,784.4,1300,78.4,90,111.4,120,56.8,60,56.5,60
cotton,fibre crop,Black Soil,kharif,Jul,Oct,rainfed,7.7,8,138.2,140,29.3,30,1033.5,1300,84,90,85.4,120,59.1,60,54.6,60
cotton,fibre crop,Red soil,kharif,Jun,Sep,irrigated,7.6,8,137.7,140,22.4,30,1120.1,1300,83.1,90,92.2,120,58.2,60,51.9,60
cotton,fibre crop,Alluvial soil,kharif,Jul,Oct,rainfed,7.9,8,135.2,140,27.2,30,919.2,1300,80.9,90,101.2,120,45.1,60,48.2,60
cotton,fibre crop,Black Soil,kharif,Jun,Sep,irrigated,7.5,8,139.5,140,24.1,30,1085.8,1300,75.7,90,98.5,120,43.8,60,54.5,60
cotton,fibre crop,Red soil,kharif,Jul,Oct,rainfed,7,8,139.1,140,28.4,30,703.4,1300,77.4,90,110.3,120,48.4,60,59.6,60
cotton,fibre crop,Alluvial soil,kharif,Jun,Sep,irrigated,7.8,8,138.6,140,24,30,1197.6,1300,70.3,90,114.4,120,55.1,60,51.5,60
cotton,fibre crop,Black Soil,kharif,Jul,Oct,rainfed,7.1,8,136.8,140,22.4,30,1063.7,1300,80.3,90,95.1,120,44.2,60,55.1,60
cotton,fibre crop,Red soil,kharif,Jun,Sep,irrigated,7.9,8,135.2,140,29.4,30,869.7,1300,77.8,90,94.4,120,42.6,60,48.7,60
cotton,fibre crop,Alluvial soil,kharif,Jul,Oct,rainfed,7.5,8,138.6,140,26.8,30,863.3,1300,88.2,90,84,120,59.5,60,56.2,60
cotton,fibre crop,Black Soil,kharif,Jun,Sep,irrigated,7.1,8,139.4,140,22.4,30,1132,1300,86.7,90,114.2,120,41.2,60,58.8,60
cotton,fibre crop,Red soil,kharif,Jul,Oct,rainfed,7.2,8,138,140,24.8,30,911,1300,88.8,90,88.1,120,53.8,60,57.1,60
cotton,fibre crop,Alluvial soil,kharif,Jun,Sep,irrigated,7.2,8,138.2,140,22.8,30,1004.4,1300,73,90,115,120,52.5,60,52.2,60
cotton,fibre crop,Black Soil,kharif,Jul,Oct,rainfed,7.1,8,135.4,140,25.9,30,1106.3,1300,86.3,90,119.8,120,47.1,60,49.3,60
cotton,fibre crop,Red soil,kharif,Jun,Sep,irrigated,7.5,8,135.5,140,29.1,30,1115.6,1300,85.6,90,90.5,120,59,60,58,60
cotton,fibre crop,Alluvial soil,kharif,Jul,Oct,rainfed,7,8,139.3,140,28.4,30,712.1,1300,73.5,90,83.8,120,45.9,60,59.6,60
cotton,fibre crop,Black Soil,kharif,Jun,Sep,irrigated,7.9,8,139.9,140,22.1,30,746.5,1300,74.1,90,82.8,120,48,60,44.3,60
cotton,fibre crop,Red soil,kharif,Jul,Oct,rainfed,7.1,8,136.1,140,25.3,30,1068.5,1300,81.9,90,113.6,120,49,60,43.2,60
cotton,fibre crop,Alluvial soil,kharif,Jun,Sep,irrigated,7.4,8,135.1,140,28.1,30,848.9,1300,83,90,115.9,120,50.6,60,50.3,60
cotton,fibre crop,Black Soil,kharif,Jul,Oct,rainfed,7.8,8,139.8,140,26.2,30,833.9,1300,70.2,90,116.9,120,54.3,60,51,60
cotton,fibre crop,Red soil,kharif,Jun,Sep,irrigated,7.2,8,138.4,140,23.7,30,863.2,1300,87.6,90,112,120,54.9,60,59.8,60
cotton,fibre crop,Alluvial soil,kharif,Jul,Oct,rainfed,7.3,8,138.9,140,27.8,30,983.5,1300,80.3,90,110.1,120,59,60,52.3,60
cotton,fibre crop,Black Soil,kharif,Jun,Sep,irrigated,7.2,8,137.4,140,24.8,30,715.4,1300,72.3,90,118.1,120,58.5,60,59.7,60
cotton,fibre crop,Red soil,kharif,Jul,Oct,rainfed,7.1,8,138.6,140,22,30,1010,1300,75.8,90,111.1,120,51.2,60,44.3,60
cotton,fibre crop,Alluvial soil,kharif,Jun,Sep,irrigated,7.8,8,136.6,140,25.5,30,1063.9,1300,80,90,87.9,120,52.4,60,45.5,60
cotton,fibre crop,Black Soil,kharif,Jul,Oct,rainfed,7.8,8,135.3,140,24.3,30,1079.5,1300,75.6,90,83.1,120,40.9,60,41.3,60
cotton,fibre crop,Red soil,kharif,Jun,Sep,irrigated,7.7,8,135.4,140,24.1,30,1087.7,1300,72.3,90,86.4,120,51.5,60,52.6,60
cotton,fibre crop,Alluvial soil,kharif,Jul,Oct,rainfed,7.4,8,139.3,140,28.4,30,1125,1300,74.5,90,88.5,120,40.6,60,46.4,60
cotton,fibre crop,Black Soil,kharif,Jun,Sep,irrigated,7.6,8,137.3,140,26.7,30,1156.4,1300,70.3,90,114.8,120,43.6,60,55.8,60
cotton,fibre crop,Red soil,kharif,Jul,Oct,rainfed,7.5,8,139.4,140,23.9,30,718.3,1300,77,90,119.1,120,51.2,60,49.3,60
cotton,fibre crop,Alluvial soil,kharif,Jun,Sep,irrigated,7.9,8,137.3,140,26.1,30,1015,1300,70.2,90,91.4,120,53,60,51.3,60
cotton,fibre crop,Black Soil,kharif,Jul,Oct,rainfed,7.6,8,136.4,140,23.9,30,1094.5,1300,79.3,90,84,120,56.6,60,58.5,60
cotton,fibre crop,Red soil,kharif,Jun,Sep,irrigated,7.9,8,138.7,140,27.1,30,1211.3,1300,79,90,101.4,120,52,60,50.4,60
cotton,fibre crop,Alluvial soil,kharif,Jul,Oct,rainfed,7.6,8,135.1,140,21.2,30,755.2,1300,81.9,90,80.4,120,60,60,56.9,60
cotton,fibre crop,Black Soil,kharif,Jun,Sep,irrigated,7.9,8,139,140,22.5,30,881.6,1300,75.2,90,91.5,120,43.5,60,40.2,60
cotton,fibre crop,Red soil,kharif,Jul,Oct,rainfed,7.2,8,139.1,140,21.1,30,1269.3,1300,89.7,90,93.7,120,45.2,60,56.9,60
cotton,fibre crop,Alluvial soil,kharif,Jun,Sep,irrigated,7.4,8,137.5,140,29.5,30,1228.6,1300,76.3,90,100.8,120,53.8,60,49,60
cotton,fibre crop,Black Soil,kharif,Jul,Oct,rainfed,7.7,8,137.3,140,28.5,30,877.2,1300,86.8,90,101.7,120,46.2,60,55.9,60
cotton,fibre crop,Red soil,kharif,Jun,Sep,irrigated,7.7,8,135.6,140,24.1,30,962.1,1300,80,90,85.4,120,46.2,60,49.2,60
cotton,fibre crop,Alluvial soil,kharif,Jul,Oct,rainfed,7.2,8,138.6,140,22,30,1087.8,1300,84.8,90,106.4,120,55.8,60,58,60
